user_id,taste,mood,texture,caffeine,temperature,budget,selected_items
1300,pahit,energi,heavy,non-kafein,dingin,mid,"['TEH SEREH', 'ESPRESSO', 'MOCHACCINO']"
1301,netral,energi,heavy,rendah,dingin,mid,"['TEH JAHE SEREH', 'TEH HIJAU', 'TEH LEMON', 'KOPI GULA AREN', 'JAHE MERAH']"
1302,pahit,manis,bubbly,tinggi,dingin,mid,"['ESPRESSO', 'TEH SEREH', 'TEH HIJAU', 'TEH JAHE SEREH', 'CAPPUCCINO', 'TEH LECI']"
1303,manis,rileks,bubbly,non-kafein,bebas,high,"['MANGO', 'CHOCOLATE', 'BANANA']"
1304,netral,menyegarkan,light,tinggi,dingin,high,"['BERRY SQUASH', 'MACCHIATO', 'KOPI LEMON', 'MOCHACCINO', 'VARIASI PINK']"
1305,pahit,energi,creamy,tinggi,panas,mid,"['KOPI SUSU', 'MOCHACCINO', 'MACCHIATO', 'TEH SEREH', 'KOPI LEMON', 'CAPPUCCINO']"
1306,pahit,rileks,creamy,tinggi,panas,mid,"['CAPPUCCINO', 'KOPI SUSU', 'JAHE MERAH', 'AMERICANO', 'ESPRESSO', 'TEH LEMON']"
1307,manis,manis,creamy,non-kafein,panas,high,"['MANGO', 'CHOCOLATE', 'BISCOFFEE']"
1308,manis,manis,light,rendah,bebas,mid,"['BISCOFFEE', 'TEH', 'CRUNCHY CREAMY', 'KOPI GULA AREN', 'AVOCADO', 'BANANA']"
1309,manis,manis,light,tinggi,bebas,bebas,"['BISCOFFEE', 'KOPI GULA AREN', 'TEH', 'BANANA']"
1310,manis,menyegarkan,creamy,tinggi,bebas,low,"['KOPI GULA AREN', 'TEH', 'BISCOFFEE', 'STRAWBERRY', 'MANGO']"
1311,manis,manis,bubbly,sedang,panas,bebas,"['KOPI GULA AREN', 'STRAWBERRY', 'TEH', 'BISCOFFEE']"
1312,asam,menyegarkan,light,rendah,dingin,high,"['LYCHEE SQUASH', 'TEH LECI', 'LEMON SQUASH']"
1313,pahit,rileks,creamy,tinggi,bebas,low,"['TEH JAHE SEREH', 'MACCHIATO', 'KOPI GULA AREN', 'TEH SEREH', 'KOPI SODA']"
1314,manis,rileks,creamy,non-kafein,bebas,low,"['AVOCADO', 'BISCOFFEE', 'TEH', 'KOPI GULA AREN']"
1315,manis,rileks,bubbly,sedang,dingin,high,"['BISCOFFEE', 'STRAWBERRY', 'TEH', 'CHOCOLATE', 'CRUNCHY CREAMY', 'KOPI GULA AREN']"
1316,netral,energi,light,non-kafein,bebas,low,"['SANGER', 'KOPI SUSU', 'STRAWBERRY']"
1317,pahit,manis,creamy,sedang,dingin,low,"['TEH LEMON', 'KOPI GULA AREN', 'ESPRESSO', 'MOCHACCINO', 'MACCHIATO', 'AMERICANO']"
1318,manis,rileks,bubbly,rendah,panas,low,"['KOPI GULA AREN', 'TEH', 'BANANA', 'CHOCOLATE']"
1319,netral,energi,light,rendah,panas,high,"['TEH LECI', 'BERRY SQUASH', 'MOCHACCINO']"
1320,pahit,energi,creamy,tinggi,panas,low,"['TEH JAHE SEREH', 'AMERICANO', 'KOPI SODA']"
1321,pahit,rileks,light,sedang,panas,low,"['KOPI GULA AREN', 'MOCHACCINO', 'JAHE MERAH', 'KOPI SUSU']"
1322,manis,rileks,creamy,non-kafein,bebas,high,"['BANANA', 'MANGO', 'AVOCADO', 'CHOCOLATE']"
1323,manis,manis,creamy,rendah,panas,bebas,"['KOPI GULA AREN', 'AVOCADO', 'TEH', 'BISCOFFEE', 'CRUNCHY CREAMY', 'BANANA']"
1324,netral,rileks,light,rendah,dingin,mid,"['LEMON KISS', 'MOCHACCINO', 'KOPI GULA AREN', 'LEMON SQUASH']"
1325,netral,manis,light,rendah,panas,bebas,"['JAHE MERAH', 'SANGER', 'TEH JAHE', 'VARIASI PINK', 'LEMON SQUASH', 'TEH JAHE SEREH']"
1326,asam,rileks,bubbly,rendah,dingin,bebas,"['TELANG SQUASH', 'CAPPUCCINO', 'KOPI LEMON', 'MOCHACCINO']"
1327,manis,manis,creamy,non-kafein,panas,bebas,"['CRUNCHY CREAMY', 'STRAWBERRY', 'BANANA', 'CHOCOLATE', 'MANGO']"
1328,asam,menyegarkan,light,rendah,dingin,high,"['LEMON SQUASH', 'MOCHACCINO', 'KOPI LEMON', 'TEH', 'LYCHEE SQUASH']"
1329,manis,manis,heavy,non-kafein,bebas,bebas,"['CHOCOLATE', 'BISCOFFEE', 'STRAWBERRY', 'AVOCADO', 'MANGO', 'BANANA']"
1330,asam,menyegarkan,heavy,non-kafein,bebas,high,"['JAHE MERAH', 'TEH LECI', 'BANANA']"
1331,manis,energi,creamy,sedang,panas,mid,"['KOPI GULA AREN', 'CHOCOLATE', 'CRUNCHY CREAMY']"
1332,asam,energi,bubbly,rendah,dingin,mid,"['BERRY SQUASH', 'MANGO', 'LEMON KISS']"
1333,pahit,energi,bubbly,sedang,panas,bebas,"['KOPI SUSU', 'KOPI GULA AREN', 'AMERICANO']"
1334,asam,menyegarkan,bubbly,rendah,panas,high,"['LYCHEE SQUASH', 'TEH LECI', 'BERRY SQUASH', 'VARIASI PINK', 'LEMON KISS', 'KOPI LEMON']"
1335,netral,rileks,light,non-kafein,dingin,bebas,"['TEH JAHE SEREH', 'LEMON KISS', 'KOPI GULA AREN', 'BERRY SQUASH']"
1336,manis,rileks,creamy,rendah,panas,mid,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'CHOCOLATE']"
1337,asam,menyegarkan,bubbly,non-kafein,dingin,mid,"['LEMON KISS', 'TEH LEMON', 'MACCHIATO', 'MANGO', 'LEMON SQUASH']"
1338,pahit,energi,light,tinggi,bebas,bebas,"['TEH JAHE', 'KOPI SODA', 'ESPRESSO', 'CAPPUCCINO', 'TEH JAHE SEREH', 'BISCOFFEE']"
1339,netral,energi,light,sedang,panas,mid,"['TELANG SQUASH', 'LEMON SQUASH', 'TEH HIJAU']"
1340,manis,manis,creamy,rendah,bebas,low,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'BISCOFFEE', 'STRAWBERRY', 'CHOCOLATE', 'BANANA']"
1341,netral,rileks,creamy,sedang,dingin,mid,"['VARIASI PINK', 'TEH JAHE', 'TEH JAHE SEREH']"
1342,manis,menyegarkan,creamy,rendah,dingin,mid,"['CHOCOLATE', 'AVOCADO', 'STRAWBERRY', 'KOPI GULA AREN', 'TEH']"
1343,asam,menyegarkan,light,rendah,dingin,bebas,"['LEMON SQUASH', 'AMERICANO', 'KOPI SODA', 'JAHE MERAH']"
1344,asam,menyegarkan,light,rendah,dingin,mid,"['LYCHEE SQUASH', 'LEMON KISS', 'KOPI LEMON', 'MANGO']"
1345,asam,menyegarkan,heavy,non-kafein,panas,high,"['TELANG SQUASH', 'LYCHEE SQUASH', 'BERRY SQUASH']"
1346,pahit,rileks,creamy,sedang,bebas,low,"['MOCHACCINO', 'CAPPUCCINO', 'TEH JAHE', 'MACCHIATO']"
1347,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['LEMON SQUASH', 'VARIASI PINK', 'MACCHIATO']"
1348,manis,energi,creamy,rendah,bebas,high,"['BISCOFFEE', 'MANGO', 'STRAWBERRY']"
1349,asam,menyegarkan,light,sedang,dingin,bebas,"['KOPI LEMON', 'TEH LECI', 'MANGO', 'LEMON SQUASH']"
1350,pahit,menyegarkan,bubbly,tinggi,bebas,mid,"['KOPI LEMON', 'AMERICANO', 'BISCOFFEE', 'KOPI GULA AREN', 'TEH LEMON']"
1351,pahit,rileks,heavy,sedang,panas,low,"['ESPRESSO', 'TEH HIJAU', 'MACCHIATO', 'TEH STRAWBERRY', 'KOPI SODA', 'CAPPUCCINO']"
1352,manis,rileks,creamy,non-kafein,panas,high,"['MANGO', 'BISCOFFEE', 'BANANA', 'STRAWBERRY', 'CRUNCHY CREAMY', 'TEH']"
1353,netral,energi,light,sedang,panas,high,"['JAHE MERAH', 'LEMON KISS', 'KOPI LEMON']"
1354,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['LEMON KISS', 'STRAWBERRY', 'TELANG SQUASH']"
1355,asam,menyegarkan,light,non-kafein,panas,bebas,"['BERRY SQUASH', 'LEMON SQUASH', 'STRAWBERRY']"
1356,asam,menyegarkan,heavy,rendah,dingin,high,"['LYCHEE SQUASH', 'TEH LEMON', 'VARIASI PINK', 'KOPI LEMON', 'TEH']"
1357,manis,rileks,creamy,tinggi,dingin,bebas,"['KOPI GULA AREN', 'TEH', 'MANGO', 'STRAWBERRY']"
1358,manis,manis,heavy,rendah,dingin,bebas,"['BISCOFFEE', 'CHOCOLATE', 'TEH', 'BANANA']"
1359,netral,manis,light,sedang,panas,bebas,"['BERRY SQUASH', 'TELANG SQUASH', 'TEH STRAWBERRY', 'TEH SEREH', 'LEMON SQUASH', 'TEH JAHE']"
1360,asam,menyegarkan,light,rendah,dingin,low,"['LEMON SQUASH', 'TEH HIJAU', 'MACCHIATO']"
1361,pahit,rileks,bubbly,sedang,bebas,mid,"['KOPI LEMON', 'ESPRESSO', 'KOPI SODA', 'SANGER', 'TEH STRAWBERRY']"
1362,pahit,energi,creamy,tinggi,panas,bebas,"['KOPI SUSU', 'TEH SEREH', 'TEH JAHE SEREH']"
1363,asam,menyegarkan,bubbly,rendah,dingin,mid,"['LYCHEE SQUASH', 'BERRY SQUASH', 'TEH LEMON', 'MANGO', 'LEMON KISS', 'CHOCOLATE']"
1364,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['TELANG SQUASH', 'BERRY SQUASH', 'MACCHIATO', 'STRAWBERRY']"
1365,pahit,energi,bubbly,tinggi,bebas,mid,"['TEH SEREH', 'TEH LECI', 'TEH JAHE SEREH']"
1366,manis,manis,heavy,non-kafein,dingin,high,"['MANGO', 'CRUNCHY CREAMY', 'TEH', 'KOPI GULA AREN', 'STRAWBERRY', 'BISCOFFEE']"
1367,manis,rileks,light,non-kafein,panas,bebas,"['CRUNCHY CREAMY', 'BANANA', 'AVOCADO']"
1368,pahit,energi,heavy,tinggi,bebas,mid,"['KOPI LEMON', 'KOPI SODA', 'CAPPUCCINO', 'TEH SEREH', 'MACCHIATO']"
1369,asam,menyegarkan,bubbly,rendah,dingin,mid,"['KOPI LEMON', 'LEMON SQUASH', 'TEH STRAWBERRY']"
1370,netral,rileks,creamy,rendah,dingin,bebas,"['JAHE MERAH', 'TEH LECI', 'MOCHACCINO', 'VARIASI PINK', 'LYCHEE SQUASH', 'LEMON KISS']"
1371,pahit,rileks,bubbly,tinggi,bebas,bebas,"['AMERICANO', 'TEH LECI', 'MACCHIATO', 'KOPI SODA', 'CAPPUCCINO', 'MOCHACCINO']"
1372,manis,rileks,creamy,tinggi,panas,low,"['TEH', 'BISCOFFEE', 'STRAWBERRY', 'KOPI GULA AREN']"
1373,netral,manis,heavy,sedang,panas,mid,"['JAHE MERAH', 'MACCHIATO', 'TEH JAHE', 'TEH', 'LEMON SQUASH', 'TEH SEREH']"
1374,manis,energi,creamy,rendah,bebas,bebas,"['KOPI GULA AREN', 'STRAWBERRY', 'CRUNCHY CREAMY']"
1375,netral,energi,light,non-kafein,bebas,mid,"['TEH', 'TELANG SQUASH', 'LEMON SQUASH', 'TEH LEMON', 'VARIASI PINK']"
1376,netral,energi,creamy,sedang,bebas,high,"['STRAWBERRY', 'TEH JAHE SEREH', 'TEH HIJAU']"
1377,pahit,rileks,creamy,tinggi,bebas,low,"['BISCOFFEE', 'SANGER', 'TEH']"
1378,netral,rileks,light,rendah,bebas,low,"['JAHE MERAH', 'LYCHEE SQUASH', 'STRAWBERRY', 'LEMON KISS', 'VARIASI PINK', 'TEH JAHE SEREH']"
1379,pahit,energi,creamy,sedang,panas,mid,"['TEH JAHE', 'TEH SEREH', 'SANGER']"
1380,pahit,rileks,bubbly,tinggi,panas,low,"['KOPI GULA AREN', 'TEH JAHE', 'ESPRESSO', 'TEH LEMON']"
1381,manis,manis,creamy,tinggi,bebas,mid,"['BISCOFFEE', 'KOPI GULA AREN', 'AVOCADO', 'TEH', 'CHOCOLATE', 'STRAWBERRY']"
1382,pahit,energi,bubbly,sedang,bebas,low,"['TEH', 'TEH STRAWBERRY', 'KOPI SODA']"
1383,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['LEMON SQUASH', 'JAHE MERAH', 'LYCHEE SQUASH', 'CHOCOLATE', 'STRAWBERRY']"
1384,netral,energi,light,rendah,dingin,high,"['TEH STRAWBERRY', 'TEH SEREH', 'TEH LEMON']"
1385,netral,energi,creamy,non-kafein,bebas,bebas,"['KOPI SUSU', 'TEH SEREH', 'LEMON SQUASH']"
1386,pahit,rileks,creamy,sedang,bebas,bebas,"['TEH JAHE SEREH', 'KOPI SODA', 'KOPI LEMON', 'MOCHACCINO']"
1387,manis,manis,creamy,non-kafein,dingin,high,"['STRAWBERRY', 'KOPI GULA AREN', 'AVOCADO']"
1388,pahit,rileks,bubbly,tinggi,panas,mid,"['KOPI GULA AREN', 'ESPRESSO', 'CAPPUCCINO', 'TEH LECI', 'TEH HIJAU']"
1389,manis,rileks,heavy,non-kafein,bebas,mid,"['CRUNCHY CREAMY', 'STRAWBERRY', 'TEH', 'AVOCADO']"
1390,netral,energi,light,sedang,dingin,high,"['LEMON SQUASH', 'TEH HIJAU', 'TEH SEREH', 'TEH JAHE', 'KOPI SUSU', 'TEH LECI']"
1391,netral,energi,creamy,sedang,dingin,high,"['LEMON KISS', 'KOPI SUSU', 'LYCHEE SQUASH']"
1392,asam,menyegarkan,light,non-kafein,dingin,bebas,"['CRUNCHY CREAMY', 'LEMON SQUASH', 'LYCHEE SQUASH']"
1393,manis,rileks,heavy,non-kafein,panas,high,"['STRAWBERRY', 'BANANA', 'BISCOFFEE', 'TEH', 'CHOCOLATE']"
1394,pahit,rileks,light,sedang,bebas,low,"['BISCOFFEE', 'TEH LEMON', 'MOCHACCINO', 'KOPI SODA', 'TEH LECI']"
1395,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['AVOCADO', 'VARIASI PINK', 'LEMON KISS', 'CRUNCHY CREAMY']"
1396,pahit,manis,bubbly,tinggi,bebas,bebas,"['TEH', 'KOPI SODA', 'TEH SEREH', 'MACCHIATO', 'TEH LEMON', 'KOPI GULA AREN']"
1397,asam,rileks,light,rendah,bebas,bebas,"['LEMON SQUASH', 'MANGO', 'AMERICANO', 'KOPI LEMON']"
1398,pahit,rileks,creamy,non-kafein,panas,mid,"['BISCOFFEE', 'ESPRESSO', 'KOPI GULA AREN', 'MACCHIATO']"
1399,asam,menyegarkan,bubbly,rendah,panas,low,"['LYCHEE SQUASH', 'AMERICANO', 'CHOCOLATE', 'MANGO', 'TEH HIJAU']"
1400,asam,menyegarkan,bubbly,rendah,dingin,mid,"['BERRY SQUASH', 'LEMON KISS', 'LEMON SQUASH']"
1401,pahit,rileks,light,tinggi,panas,bebas,"['AMERICANO', 'MACCHIATO', 'MOCHACCINO', 'TEH HIJAU']"
1402,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['STRAWBERRY', 'TEH STRAWBERRY', 'TELANG SQUASH', 'AVOCADO']"
1403,asam,menyegarkan,light,rendah,bebas,high,"['LYCHEE SQUASH', 'SANGER', 'LEMON KISS', 'VARIASI PINK']"
1404,manis,manis,creamy,rendah,dingin,bebas,"['KOPI GULA AREN', 'CHOCOLATE', 'BISCOFFEE', 'AVOCADO', 'BANANA']"
1405,asam,menyegarkan,bubbly,rendah,dingin,high,"['LYCHEE SQUASH', 'TEH JAHE SEREH', 'TEH LEMON']"
1406,manis,rileks,creamy,non-kafein,bebas,high,"['CHOCOLATE', 'AVOCADO', 'CRUNCHY CREAMY', 'MANGO', 'BISCOFFEE', 'STRAWBERRY']"
1407,netral,energi,light,sedang,bebas,low,"['STRAWBERRY', 'TEH JAHE SEREH', 'TEH LECI']"
1408,netral,manis,light,rendah,bebas,bebas,"['TEH LECI', 'VARIASI PINK', 'TEH STRAWBERRY', 'TEH JAHE', 'KOPI SUSU', 'MOCHACCINO']"
1409,manis,menyegarkan,creamy,sedang,panas,mid,"['TEH', 'CHOCOLATE', 'BANANA', 'MANGO', 'BISCOFFEE']"
1410,asam,menyegarkan,light,rendah,dingin,bebas,"['BERRY SQUASH', 'KOPI LEMON', 'CAPPUCCINO', 'MOCHACCINO', 'STRAWBERRY']"
1411,pahit,menyegarkan,bubbly,sedang,bebas,high,"['AMERICANO', 'TEH STRAWBERRY', 'ESPRESSO', 'MOCHACCINO', 'CAPPUCCINO']"
1412,netral,menyegarkan,creamy,tinggi,dingin,high,"['VARIASI PINK', 'SANGER', 'MACCHIATO', 'BERRY SQUASH', 'LYCHEE SQUASH']"
1413,manis,energi,creamy,rendah,bebas,mid,"['KOPI GULA AREN', 'MANGO', 'BANANA']"
1414,manis,manis,creamy,rendah,panas,mid,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'AVOCADO', 'STRAWBERRY', 'TEH', 'CHOCOLATE']"
1415,pahit,menyegarkan,light,tinggi,dingin,bebas,"['AMERICANO', 'KOPI LEMON', 'TEH LECI', 'TEH HIJAU', 'JAHE MERAH']"
1416,pahit,rileks,creamy,tinggi,panas,bebas,"['AMERICANO', 'ESPRESSO', 'CAPPUCCINO', 'KOPI SODA']"
1417,netral,manis,light,sedang,panas,mid,"['LEMON KISS', 'TELANG SQUASH', 'MACCHIATO', 'KOPI LEMON', 'TEH STRAWBERRY', 'TEH LECI']"
1418,pahit,energi,heavy,tinggi,panas,high,"['MOCHACCINO', 'KOPI LEMON', 'TEH JAHE SEREH', 'KOPI SODA', 'TEH STRAWBERRY', 'KOPI GULA AREN']"
1419,asam,energi,bubbly,rendah,dingin,high,"['KOPI SODA', 'AVOCADO', 'MOCHACCINO']"
1420,netral,menyegarkan,light,rendah,panas,bebas,"['STRAWBERRY', 'BERRY SQUASH', 'TEH LECI', 'KOPI GULA AREN', 'LYCHEE SQUASH']"
1421,manis,manis,creamy,rendah,bebas,low,"['KOPI GULA AREN', 'BISCOFFEE', 'MANGO', 'BANANA', 'CRUNCHY CREAMY']"
1422,pahit,energi,bubbly,sedang,bebas,high,"['TEH LEMON', 'CAPPUCCINO', 'TEH', 'BISCOFFEE', 'AMERICANO']"
1423,manis,rileks,creamy,rendah,panas,bebas,"['KOPI GULA AREN', 'CHOCOLATE', 'CRUNCHY CREAMY', 'MANGO']"
1424,asam,menyegarkan,bubbly,non-kafein,bebas,mid,"['AVOCADO', 'CHOCOLATE', 'LYCHEE SQUASH', 'STRAWBERRY', 'BERRY SQUASH']"
1425,manis,rileks,heavy,non-kafein,bebas,low,"['STRAWBERRY', 'BANANA', 'TEH', 'AVOCADO', 'BISCOFFEE']"
1426,manis,rileks,heavy,sedang,bebas,bebas,"['TEH', 'BISCOFFEE', 'MANGO', 'CHOCOLATE']"
1427,manis,energi,creamy,non-kafein,panas,high,"['STRAWBERRY', 'KOPI GULA AREN', 'TEH']"
1428,netral,rileks,creamy,rendah,dingin,bebas,"['STRAWBERRY', 'JAHE MERAH', 'TEH JAHE', 'TEH LECI', 'BERRY SQUASH', 'MACCHIATO']"
1429,pahit,rileks,creamy,tinggi,dingin,high,"['SANGER', 'KOPI GULA AREN', 'TEH LEMON', 'AMERICANO']"
1430,netral,rileks,creamy,tinggi,bebas,high,"['VARIASI PINK', 'MOCHACCINO', 'TEH HIJAU', 'TEH SEREH']"
1431,netral,energi,light,sedang,dingin,bebas,"['TELANG SQUASH', 'KOPI SUSU', 'TEH LECI']"
1432,netral,energi,bubbly,non-kafein,panas,high,"['TEH LECI', 'TELANG SQUASH', 'KOPI SUSU']"
1433,manis,energi,creamy,non-kafein,panas,mid,"['STRAWBERRY', 'BANANA', 'CHOCOLATE']"
1434,pahit,rileks,creamy,tinggi,bebas,bebas,"['MACCHIATO', 'KOPI SODA', 'ESPRESSO']"
1435,asam,menyegarkan,light,rendah,dingin,bebas,"['BERRY SQUASH', 'LYCHEE SQUASH', 'TEH JAHE SEREH', 'MANGO', 'LEMON SQUASH', 'TEH HIJAU']"
1436,asam,menyegarkan,bubbly,tinggi,dingin,bebas,"['KOPI GULA AREN', 'MACCHIATO', 'BERRY SQUASH', 'BISCOFFEE']"
1437,manis,manis,heavy,rendah,dingin,bebas,"['BISCOFFEE', 'MANGO', 'AVOCADO']"
1438,pahit,energi,heavy,sedang,panas,mid,"['TEH SEREH', 'CAPPUCCINO', 'KOPI SODA']"
1439,netral,energi,light,sedang,panas,low,"['VARIASI PINK', 'KOPI SUSU', 'LEMON KISS']"
1440,asam,menyegarkan,bubbly,tinggi,dingin,mid,"['CAPPUCCINO', 'TEH HIJAU', 'TEH STRAWBERRY']"
1441,asam,menyegarkan,light,rendah,dingin,high,"['LYCHEE SQUASH', 'CAPPUCCINO', 'TEH STRAWBERRY', 'TEH LECI']"
1442,pahit,energi,heavy,tinggi,dingin,low,"['AMERICANO', 'TEH LEMON', 'MACCHIATO', 'ESPRESSO']"
1443,manis,menyegarkan,light,rendah,dingin,mid,"['CHOCOLATE', 'CRUNCHY CREAMY', 'BISCOFFEE', 'KOPI GULA AREN', 'STRAWBERRY']"
1444,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['LEMON SQUASH', 'TEH STRAWBERRY', 'KOPI LEMON', 'TEH', 'LYCHEE SQUASH', 'BANANA']"
1445,pahit,rileks,heavy,sedang,dingin,low,"['KOPI LEMON', 'KOPI SUSU', 'MOCHACCINO', 'ESPRESSO']"
1446,pahit,rileks,creamy,sedang,dingin,bebas,"['ESPRESSO', 'SANGER', 'BISCOFFEE', 'CAPPUCCINO', 'TEH STRAWBERRY']"
1447,manis,manis,bubbly,rendah,panas,low,"['CHOCOLATE', 'AVOCADO', 'BISCOFFEE', 'CRUNCHY CREAMY', 'TEH', 'KOPI GULA AREN']"
1448,manis,manis,creamy,tinggi,bebas,high,"['TEH', 'KOPI GULA AREN', 'MANGO', 'BISCOFFEE', 'BANANA', 'AVOCADO']"
1449,netral,rileks,light,rendah,panas,mid,"['TEH LECI', 'TEH JAHE', 'VARIASI PINK', 'MOCHACCINO']"
1450,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['MANGO', 'AMERICANO', 'CHOCOLATE', 'LYCHEE SQUASH']"
1451,asam,menyegarkan,bubbly,rendah,dingin,low,"['KOPI LEMON', 'MACCHIATO', 'TEH JAHE SEREH', 'TEH STRAWBERRY']"
1452,asam,rileks,bubbly,non-kafein,dingin,mid,"['LYCHEE SQUASH', 'STRAWBERRY', 'KOPI LEMON', 'TEH STRAWBERRY']"
1453,pahit,rileks,creamy,sedang,bebas,mid,"['AMERICANO', 'KOPI LEMON', 'TEH', 'KOPI GULA AREN', 'SANGER', 'ESPRESSO']"
1454,manis,rileks,light,rendah,bebas,high,"['CHOCOLATE', 'CRUNCHY CREAMY', 'MANGO']"
1455,pahit,energi,light,sedang,dingin,mid,"['KOPI SODA', 'TEH HIJAU', 'KOPI SUSU']"
1456,netral,energi,light,rendah,bebas,high,"['TEH LECI', 'TEH', 'TEH STRAWBERRY', 'TEH LEMON']"
1457,netral,menyegarkan,bubbly,sedang,panas,high,"['LEMON KISS', 'SANGER', 'STRAWBERRY', 'TEH LECI', 'KOPI SUSU']"
1458,netral,menyegarkan,light,rendah,panas,low,"['STRAWBERRY', 'MACCHIATO', 'TEH JAHE SEREH', 'KOPI SUSU', 'TEH LEMON']"
1459,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['LEMON SQUASH', 'LYCHEE SQUASH', 'MOCHACCINO', 'MANGO']"
1460,pahit,rileks,bubbly,sedang,bebas,high,"['AMERICANO', 'MACCHIATO', 'KOPI LEMON', 'TEH HIJAU']"
1461,asam,menyegarkan,creamy,rendah,dingin,low,"['KOPI GULA AREN', 'MANGO', 'TEH LEMON', 'TEH LECI', 'MOCHACCINO', 'TEH JAHE SEREH']"
1462,netral,energi,creamy,rendah,bebas,high,"['JAHE MERAH', 'TEH STRAWBERRY', 'TEH', 'MOCHACCINO', 'TEH LEMON', 'TEH JAHE SEREH']"
1463,pahit,rileks,light,non-kafein,panas,high,"['BISCOFFEE', 'SANGER', 'TEH JAHE SEREH']"
1464,pahit,rileks,bubbly,tinggi,dingin,mid,"['TEH LEMON', 'BISCOFFEE', 'JAHE MERAH', 'CAPPUCCINO']"
1465,manis,rileks,bubbly,sedang,panas,mid,"['KOPI GULA AREN', 'BANANA', 'MANGO']"
1466,pahit,energi,creamy,tinggi,panas,high,"['MOCHACCINO', 'TEH HIJAU', 'AMERICANO', 'SANGER', 'MACCHIATO']"
1467,pahit,menyegarkan,creamy,tinggi,panas,mid,"['BISCOFFEE', 'TEH LEMON', 'JAHE MERAH', 'TEH STRAWBERRY', 'TEH LECI']"
1468,manis,manis,bubbly,non-kafein,bebas,high,"['STRAWBERRY', 'CHOCOLATE', 'CRUNCHY CREAMY', 'MANGO', 'TEH', 'KOPI GULA AREN']"
1469,asam,menyegarkan,bubbly,tinggi,dingin,low,"['KOPI SUSU', 'TEH JAHE SEREH', 'TEH LEMON', 'BISCOFFEE']"
1470,manis,manis,creamy,non-kafein,bebas,bebas,"['CHOCOLATE', 'BISCOFFEE', 'AVOCADO', 'TEH', 'STRAWBERRY', 'KOPI GULA AREN']"
1471,manis,menyegarkan,light,non-kafein,panas,mid,"['BANANA', 'AVOCADO', 'BISCOFFEE', 'KOPI GULA AREN', 'CRUNCHY CREAMY']"
1472,netral,energi,creamy,sedang,panas,bebas,"['LEMON SQUASH', 'KOPI SUSU', 'TEH JAHE SEREH']"
1473,netral,menyegarkan,light,non-kafein,bebas,high,"['TEH JAHE', 'TEH LEMON', 'BERRY SQUASH', 'STRAWBERRY', 'LEMON KISS']"
1474,pahit,energi,light,tinggi,panas,bebas,"['AMERICANO', 'TEH SEREH', 'KOPI GULA AREN', 'ESPRESSO']"
1475,manis,manis,creamy,rendah,panas,mid,"['KOPI GULA AREN', 'MANGO', 'STRAWBERRY', 'BANANA', 'TEH', 'BISCOFFEE']"
1476,manis,rileks,bubbly,rendah,dingin,low,"['BISCOFFEE', 'BANANA', 'STRAWBERRY', 'CRUNCHY CREAMY']"
1477,manis,rileks,creamy,non-kafein,panas,low,"['CHOCOLATE', 'KOPI GULA AREN', 'AVOCADO', 'CRUNCHY CREAMY']"
1478,manis,manis,creamy,sedang,dingin,high,"['BISCOFFEE', 'CRUNCHY CREAMY', 'TEH', 'CHOCOLATE', 'KOPI GULA AREN', 'BANANA']"
1479,asam,menyegarkan,light,non-kafein,bebas,mid,"['STRAWBERRY', 'BERRY SQUASH', 'LEMON KISS']"
1480,pahit,rileks,creamy,tinggi,panas,mid,"['TEH STRAWBERRY', 'AMERICANO', 'KOPI SODA', 'JAHE MERAH']"
1481,pahit,rileks,bubbly,tinggi,bebas,low,"['TEH STRAWBERRY', 'MOCHACCINO', 'TEH JAHE', 'SANGER']"
1482,netral,energi,heavy,sedang,bebas,low,"['STRAWBERRY', 'TEH SEREH', 'TEH STRAWBERRY']"
1483,netral,menyegarkan,light,tinggi,dingin,mid,"['LEMON KISS', 'KOPI LEMON', 'TEH JAHE SEREH', 'BERRY SQUASH', 'MACCHIATO']"
1484,netral,rileks,creamy,tinggi,panas,low,"['BERRY SQUASH', 'TEH LECI', 'LYCHEE SQUASH', 'TELANG SQUASH']"
1485,asam,menyegarkan,bubbly,non-kafein,bebas,high,"['JAHE MERAH', 'AMERICANO', 'LEMON SQUASH', 'LYCHEE SQUASH', 'MANGO']"
1486,netral,menyegarkan,light,rendah,panas,high,"['LEMON KISS', 'TELANG SQUASH', 'VARIASI PINK', 'TEH JAHE', 'KOPI LEMON']"
1487,manis,rileks,light,sedang,panas,bebas,"['KOPI GULA AREN', 'BISCOFFEE', 'TEH', 'BANANA', 'AVOCADO']"
